month,grid_id,lon,lat,chla_mg_m3,n_valid_pixels,n_pixels_total,valid_pixel_fraction,source_status
2008-01-01,G025_R390_C1132,103.125,-7.625,0.06190418596890978,36,36,1.0,ok
2008-01-01,G025_R390_C1133,103.375,-7.625,0.06257562927911721,36,36,1.0,ok
2008-01-01,G025_R390_C1134,103.625,-7.625,0.06691336273808765,36,36,1.0,ok
2008-01-01,G025_R390_C1135,103.875,-7.625,0.07077435491259311,36,36,1.0,ok
2008-01-01,G025_R390_C1136,104.125,-7.625,0.06600569424769331,36,36,1.0,ok
2008-01-01,G025_R390_C1137,104.375,-7.625,0.07265278025690908,36,36,1.0,ok
2008-01-01,G025_R390_C1138,104.625,-7.625,0.0834432644009921,36,36,1.0,ok
2008-01-01,G025_R390_C1139,104.875,-7.625,0.09332231074273303,36,36,1.0,ok
2008-01-01,G025_R390_C1140,105.125,-7.625,0.09425805886908832,36,36,1.0,ok
2008-01-01,G025_R390_C1141,105.375,-7.625,0.09087337618854896,36,36,1.0,ok
2008-01-01,G025_R390_C1142,105.625,-7.625,0.09302497634290637,36,36,1.0,ok
2008-01-01,G025_R390_C1143,105.875,-7.625,0.10647536633624083,36,36,1.0,ok
2008-01-01,G025_R390_C1144,106.125,-7.625,0.11988170286400245,36,36,1.0,ok
2008-01-01,G025_R390_C1145,106.375,-7.625,0.14026237550977136,36,36,1.0,ok
2008-01-01,G025_R390_C1146,106.625,-7.625,0.30706165513995964,36,36,1.0,ok
2008-01-01,G025_R390_C1147,106.875,-7.625,0.32981383145810783,36,36,1.0,ok
2008-01-01,G025_R391_C1132,103.125,-7.875,0.0632517580113213,36,36,1.0,ok
2008-01-01,G025_R391_C1133,103.375,-7.875,0.06313438062663673,36,36,1.0,ok
2008-01-01,G025_R391_C1134,103.625,-7.875,0.06922472948729043,36,36,1.0,ok
2008-01-01,G025_R391_C1135,103.875,-7.875,0.07092392905689052,36,36,1.0,ok
2008-01-01,G025_R391_C1136,104.125,-7.875,0.06787968709692363,36,36,1.0,ok
2008-01-01,G025_R391_C1137,104.375,-7.875,0.06981889501736312,36,36,1.0,ok
2008-01-01,G025_R391_C1138,104.625,-7.875,0.06671774592826142,36,36,1.0,ok
2008-01-01,G025_R391_C1139,104.875,-7.875,0.06738553446853089,36,36,1.0,ok
2008-01-01,G025_R391_C1140,105.125,-7.875,0.07119033153386015,36,36,1.0,ok
2008-01-01,G025_R391_C1141,105.375,-7.875,0.08236410989038388,36,36,1.0,ok
2008-01-01,G025_R391_C1142,105.625,-7.875,0.08154266250224261,36,36,1.0,ok
2008-01-01,G025_R391_C1143,105.875,-7.875,0.09267127168265038,36,36,1.0,ok
2008-01-01,G025_R391_C1144,106.125,-7.875,0.09484909863016697,36,36,1.0,ok
2008-01-01,G025_R391_C1145,106.375,-7.875,0.09013725165850926,36,36,1.0,ok
2008-01-01,G025_R391_C1146,106.625,-7.875,0.09503464480213647,36,36,1.0,ok
2008-01-01,G025_R391_C1147,106.875,-7.875,0.17087591596747664,36,36,1.0,ok
2008-02-01,G025_R380_C1132,103.125,-5.125,0.2395834660708457,28,36,0.7777777777777778,ok
2008-02-01,G025_R380_C1133,103.375,-5.125,0.2249022843119773,21,36,0.5833333333333334,ok
2008-02-01,G025_R380_C1134,103.625,-5.125,0.12159378888935901,3,36,0.08333333333333333,ok
2008-02-01,G025_R380_C1135,103.875,-5.125,,0,36,0.0,ok
2008-02-01,G025_R380_C1143,105.875,-5.125,1.6047277450561523,2,36,0.05555555555555555,ok
2008-02-01,G025_R380_C1144,106.125,-5.125,1.942381190437641,17,36,0.4722222222222222,ok
2008-02-01,G025_R380_C1145,106.375,-5.125,1.3992852903285833,8,36,0.2222222222222222,ok
2008-02-01,G025_R380_C1146,106.625,-5.125,,0,36,0.0,ok
2008-02-01,G025_R380_C1147,106.875,-5.125,1.2441308872643004,20,36,0.5555555555555556,ok
2008-02-01,G025_R381_C1132,103.125,-5.375,0.20514023676502083,4,36,0.1111111111111111,ok
2008-02-01,G025_R381_C1133,103.375,-5.375,0.20516515884313952,11,36,0.3055555555555556,ok
2008-02-01,G025_R381_C1134,103.625,-5.375,0.1591913898785909,6,36,0.16666666666666666,ok
2008-02-01,G025_R381_C1135,103.875,-5.375,,0,36,0.0,ok
2008-02-01,G025_R381_C1143,105.875,-5.375,2.764859146550165,16,36,0.4444444444444444,ok
2008-02-01,G025_R381_C1144,106.125,-5.375,1.5027849895175043,23,36,0.6388888888888888,ok
2008-02-01,G025_R381_C1145,106.375,-5.375,1.2873477514672813,33,36,0.9166666666666666,ok
2008-02-01,G025_R381_C1146,106.625,-5.375,1.2194002378856712,8,36,0.2222222222222222,ok
2008-02-01,G025_R381_C1147,106.875,-5.375,,0,36,0.0,ok
2008-02-01,G025_R382_C1132,103.125,-5.625,,0,36,0.0,ok
2008-02-01,G025_R382_C1133,103.375,-5.625,,0,36,0.0,ok
2008-02-01,G025_R382_C1134,103.625,-5.625,,0,36,0.0,ok
2008-02-01,G025_R382_C1135,103.875,-5.625,,0,36,0.0,ok
2008-02-01,G025_R382_C1136,104.125,-5.625,,0,36,0.0,ok
2008-02-01,G025_R382_C1138,104.625,-5.625,0.23419556979192382,15,36,0.4166666666666667,ok
2008-02-01,G025_R382_C1141,105.375,-5.625,0.43266505932218596,14,36,0.3888888888888889,ok
2008-02-01,G025_R382_C1143,105.875,-5.625,,0,36,0.0,ok
2008-02-01,G025_R382_C1144,106.125,-5.625,,0,36,0.0,ok
2008-02-01,G025_R382_C1145,106.375,-5.625,,0,36,0.0,ok
2008-02-01,G025_R382_C1146,106.625,-5.625,,0,36,0.0,ok
2008-02-01,G025_R382_C1147,106.875,-5.625,0.42937446343979185,14,36,0.3888888888888889,ok
2008-02-01,G025_R383_C1132,103.125,-5.875,,0,36,0.0,ok
2008-02-01,G025_R383_C1133,103.375,-5.875,,0,36,0.0,ok
2008-02-01,G025_R383_C1134,103.625,-5.875,,0,36,0.0,ok
2008-02-01,G025_R383_C1135,103.875,-5.875,,0,36,0.0,ok
2008-02-01,G025_R383_C1136,104.125,-5.875,,0,36,0.0,ok
2008-02-01,G025_R383_C1137,104.375,-5.875,0.23573558032512665,6,36,0.16666666666666666,ok
2008-02-01,G025_R383_C1139,104.875,-5.875,0.24009608082712827,30,36,0.8333333333333334,ok
2008-02-01,G025_R383_C1140,105.125,-5.875,0.2892839527275237,36,36,1.0,ok
2008-02-01,G025_R383_C1141,105.375,-5.875,0.43566520354465643,35,36,0.9722222222222222,ok
2008-02-01,G025_R383_C1142,105.625,-5.875,,0,36,0.0,ok
2008-02-01,G025_R383_C1143,105.875,-5.875,,0,36,0.0,ok
2008-02-01,G025_R383_C1144,106.125,-5.875,,0,36,0.0,ok
2008-02-01,G025_R383_C1145,106.375,-5.875,,0,36,0.0,ok
2008-02-01,G025_R383_C1146,106.625,-5.875,,0,36,0.0,ok
2008-02-01,G025_R383_C1147,106.875,-5.875,,0,36,0.0,ok
2008-02-01,G025_R384_C1132,103.125,-6.125,0.10975215310717781,9,36,0.25,ok
2008-02-01,G025_R384_C1133,103.375,-6.125,,0,36,0.0,ok
2008-02-01,G025_R384_C1134,103.625,-6.125,,0,36,0.0,ok
2008-02-01,G025_R384_C1135,103.875,-6.125,,0,36,0.0,ok
2008-02-01,G025_R384_C1136,104.125,-6.125,0.0943770632147789,2,36,0.05555555555555555,ok
2008-02-01,G025_R384_C1137,104.375,-6.125,0.0947936299245969,6,36,0.16666666666666666,ok
2008-02-01,G025_R384_C1138,104.625,-6.125,,0,36,0.0,ok
2008-02-01,G025_R384_C1139,104.875,-6.125,0.2977202860065083,15,36,0.4166666666666667,ok
2008-02-01,G025_R384_C1140,105.125,-6.125,0.36741707637863996,36,36,1.0,ok
2008-02-01,G025_R384_C1141,105.375,-6.125,0.5944803102949034,35,36,0.9722222222222222,ok
2008-02-01,G025_R384_C1142,105.625,-6.125,0.4568708226561515,12,36,0.3333333333333333,ok
2008-02-01,G025_R385_C1132,103.125,-6.375,0.09870201535515472,4,36,0.1111111111111111,ok
2008-02-01,G025_R385_C1133,103.375,-6.375,,0,36,0.0,ok
2008-02-01,G025_R385_C1134,103.625,-6.375,,0,36,0.0,ok
2008-02-01,G025_R385_C1135,103.875,-6.375,,0,36,0.0,ok
2008-02-01,G025_R385_C1136,104.125,-6.375,,0,36,0.0,ok
2008-02-01,G025_R385_C1137,104.375,-6.375,,0,36,0.0,ok
2008-02-01,G025_R385_C1138,104.625,-6.375,,0,36,0.0,ok
2008-02-01,G025_R385_C1139,104.875,-6.375,,0,36,0.0,ok
2008-02-01,G025_R385_C1140,105.125,-6.375,0.5347752623592514,10,36,0.2777777777777778,ok
2008-02-01,G025_R385_C1141,105.375,-6.375,0.5438358115794962,14,36,0.3888888888888889,ok
2008-02-01,G025_R385_C1142,105.625,-6.375,,0,36,0.0,ok
2008-02-01,G025_R386_C1132,103.125,-6.625,,0,36,0.0,ok
2008-02-01,G025_R386_C1133,103.375,-6.625,,0,36,0.0,ok
2008-02-01,G025_R386_C1134,103.625,-6.625,,0,36,0.0,ok
2008-02-01,G025_R386_C1135,103.875,-6.625,,0,36,0.0,ok
2008-02-01,G025_R386_C1136,104.125,-6.625,,0,36,0.0,ok
2008-02-01,G025_R386_C1137,104.375,-6.625,,0,36,0.0,ok
2008-02-01,G025_R386_C1138,104.625,-6.625,,0,36,0.0,ok
2008-02-01,G025_R386_C1139,104.875,-6.625,,0,36,0.0,ok
2008-02-01,G025_R386_C1141,105.375,-6.625,,0,36,0.0,ok
2008-02-01,G025_R387_C1132,103.125,-6.875,,0,36,0.0,ok
2008-02-01,G025_R387_C1133,103.375,-6.875,,0,36,0.0,ok
2008-02-01,G025_R387_C1134,103.625,-6.875,0.09660819172859192,6,36,0.16666666666666666,ok
2008-02-01,G025_R387_C1135,103.875,-6.875,,0,36,0.0,ok
2008-02-01,G025_R387_C1136,104.125,-6.875,,0,36,0.0,ok
2008-02-01,G025_R387_C1137,104.375,-6.875,0.09509948827334512,4,36,0.1111111111111111,ok
2008-02-01,G025_R387_C1138,104.625,-6.875,,0,36,0.0,ok
2008-02-01,G025_R387_C1139,104.875,-6.875,,0,36,0.0,ok
2008-02-01,G025_R387_C1140,105.125,-6.875,,0,36,0.0,ok
2008-02-01,G025_R387_C1141,105.375,-6.875,,0,36,0.0,ok
2008-02-01,G025_R387_C1142,105.625,-6.875,,0,36,0.0,ok
2008-02-01,G025_R387_C1143,105.875,-6.875,,0,36,0.0,ok
2008-02-01,G025_R388_C1132,103.125,-7.125,,0,36,0.0,ok
2008-02-01,G025_R388_C1133,103.375,-7.125,,0,36,0.0,ok
2008-02-01,G025_R388_C1134,103.625,-7.125,,0,36,0.0,ok
2008-02-01,G025_R388_C1135,103.875,-7.125,,0,36,0.0,ok
2008-02-01,G025_R388_C1136,104.125,-7.125,,0,36,0.0,ok
2008-02-01,G025_R388_C1137,104.375,-7.125,,0,36,0.0,ok
2008-02-01,G025_R388_C1138,104.625,-7.125,,0,36,0.0,ok
2008-02-01,G025_R388_C1139,104.875,-7.125,,0,36,0.0,ok
2008-02-01,G025_R388_C1140,105.125,-7.125,,0,36,0.0,ok
2008-02-01,G025_R388_C1141,105.375,-7.125,,0,36,0.0,ok
2008-02-01,G025_R388_C1142,105.625,-7.125,,0,36,0.0,ok
2008-02-01,G025_R388_C1143,105.875,-7.125,,0,36,0.0,ok
2008-02-01,G025_R388_C1144,106.125,-7.125,0.3886236250400543,4,36,0.1111111111111111,ok
2008-02-01,G025_R388_C1145,106.375,-7.125,,0,36,0.0,ok
2008-02-01,G025_R389_C1132,103.125,-7.375,,0,36,0.0,ok
2008-02-01,G025_R389_C1133,103.375,-7.375,,0,36,0.0,ok
2008-02-01,G025_R389_C1134,103.625,-7.375,,0,36,0.0,ok
2008-02-01,G025_R389_C1135,103.875,-7.375,,0,36,0.0,ok
2008-02-01,G025_R389_C1136,104.125,-7.375,,0,36,0.0,ok
2008-02-01,G025_R389_C1137,104.375,-7.375,,0,36,0.0,ok
2008-02-01,G025_R389_C1138,104.625,-7.375,,0,36,0.0,ok
2008-02-01,G025_R389_C1139,104.875,-7.375,,0,36,0.0,ok
2008-02-01,G025_R389_C1140,105.125,-7.375,,0,36,0.0,ok
2008-02-01,G025_R389_C1141,105.375,-7.375,,0,36,0.0,ok
2008-02-01,G025_R389_C1142,105.625,-7.375,,0,36,0.0,ok
2008-02-01,G025_R389_C1143,105.875,-7.375,0.19806671887600735,2,36,0.05555555555555555,ok
2008-02-01,G025_R389_C1144,106.125,-7.375,0.3211766150963912,14,36,0.3888888888888889,ok
2008-02-01,G025_R389_C1145,106.375,-7.375,0.3366236635661005,6,36,0.16666666666666666,ok
2008-02-01,G025_R390_C1132,103.125,-7.625,,0,36,0.0,ok
2008-02-01,G025_R390_C1133,103.375,-7.625,,0,36,0.0,ok
2008-02-01,G025_R390_C1134,103.625,-7.625,,0,36,0.0,ok
2008-02-01,G025_R390_C1135,103.875,-7.625,,0,36,0.0,ok
2008-02-01,G025_R390_C1136,104.125,-7.625,,0,36,0.0,ok
2008-02-01,G025_R390_C1137,104.375,-7.625,,0,36,0.0,ok
2008-02-01,G025_R390_C1138,104.625,-7.625,,0,36,0.0,ok
2008-02-01,G025_R390_C1139,104.875,-7.625,,0,36,0.0,ok
2008-02-01,G025_R390_C1140,105.125,-7.625,,0,36,0.0,ok
2008-02-01,G025_R390_C1141,105.375,-7.625,0.10927500699963322,6,36,0.16666666666666666,ok
2008-02-01,G025_R390_C1142,105.625,-7.625,0.09453269160269917,10,36,0.2777777777777778,ok
2008-02-01,G025_R390_C1143,105.875,-7.625,0.2070925012227287,2,36,0.05555555555555555,ok
2008-02-01,G025_R390_C1144,106.125,-7.625,0.20293526988232383,26,36,0.7222222222222222,ok
2008-02-01,G025_R390_C1145,106.375,-7.625,0.30924473177172196,6,36,0.16666666666666666,ok
2008-02-01,G025_R390_C1146,106.625,-7.625,,0,36,0.0,ok
2008-02-01,G025_R390_C1147,106.875,-7.625,,0,36,0.0,ok
2008-02-01,G025_R391_C1132,103.125,-7.875,,0,36,0.0,ok
2008-02-01,G025_R391_C1133,103.375,-7.875,,0,36,0.0,ok
2008-02-01,G025_R391_C1134,103.625,-7.875,,0,36,0.0,ok
2008-02-01,G025_R391_C1135,103.875,-7.875,0.07925925701856613,5,36,0.1388888888888889,ok
2008-02-01,G025_R391_C1136,104.125,-7.875,0.08574610948562622,1,36,0.027777777777777776,ok
2008-02-01,G025_R391_C1137,104.375,-7.875,0.09492275016789004,11,36,0.3055555555555556,ok
2008-02-01,G025_R391_C1138,104.625,-7.875,0.13389902204105603,22,36,0.6111111111111112,ok
2008-02-01,G025_R391_C1139,104.875,-7.875,0.13974309211675526,23,36,0.6388888888888888,ok
2008-02-01,G025_R391_C1140,105.125,-7.875,,0,36,0.0,ok
2008-02-01,G025_R391_C1141,105.375,-7.875,0.11075497631603957,31,36,0.8611111111111112,ok
2008-02-01,G025_R391_C1142,105.625,-7.875,0.13822992322126668,9,36,0.25,ok
2008-02-01,G025_R391_C1143,105.875,-7.875,0.22506234769766806,16,36,0.4444444444444444,ok
2008-02-01,G025_R391_C1144,106.125,-7.875,,0,36,0.0,ok
2008-02-01,G025_R391_C1145,106.375,-7.875,0.14485334602825492,5,36,0.1388888888888889,ok
2008-02-01,G025_R391_C1146,106.625,-7.875,0.20946290011388286,21,36,0.5833333333333334,ok
2008-02-01,G025_R391_C1147,106.875,-7.875,0.21661646957066732,16,36,0.4444444444444444,ok
2008-03-01,G025_R380_C1132,103.125,-5.125,0.1261908008751996,26,36,0.7222222222222222,ok
2008-03-01,G025_R380_C1133,103.375,-5.125,0.16934165013838212,30,36,0.8333333333333334,ok
2008-03-01,G025_R380_C1134,103.625,-5.125,0.21428791274605227,23,36,0.6388888888888888,ok
2008-03-01,G025_R380_C1135,103.875,-5.125,0.30605432391166687,4,36,0.1111111111111111,ok
2008-03-01,G025_R380_C1143,105.875,-5.125,2.926246383882452,18,36,0.5,ok
2008-03-01,G025_R380_C1144,106.125,-5.125,1.560618138080034,36,36,1.0,ok
2008-03-01,G025_R380_C1145,106.375,-5.125,1.1128202226281194,36,36,1.0,ok
2008-03-01,G025_R380_C1146,106.625,-5.125,0.9084470026436987,36,36,1.0,ok
2008-03-01,G025_R380_C1147,106.875,-5.125,0.7040361583161103,30,36,0.8333333333333334,ok
2008-03-01,G025_R381_C1132,103.125,-5.375,0.10896393181138074,36,36,1.0,ok
2008-03-01,G025_R381_C1133,103.375,-5.375,0.11523083200610822,36,36,1.0,ok
2008-03-01,G025_R381_C1134,103.625,-5.375,0.11910234728862253,36,36,1.0,ok
2008-03-01,G025_R381_C1135,103.875,-5.375,0.19924252876721182,35,36,0.9722222222222222,ok
2008-03-01,G025_R381_C1143,105.875,-5.375,1.5245344189033319,12,36,0.3333333333333333,ok
2008-03-01,G025_R381_C1144,106.125,-5.375,1.1470522370540563,36,36,1.0,ok
2008-03-01,G025_R381_C1145,106.375,-5.375,0.6765548900616403,25,36,0.6944444444444444,ok
2008-03-01,G025_R381_C1146,106.625,-5.375,0.6843271115646891,35,36,0.9722222222222222,ok
2008-03-01,G025_R381_C1147,106.875,-5.375,0.6338093293190159,36,36,1.0,ok
2008-03-01,G025_R382_C1132,103.125,-5.625,0.0927161653487411,32,36,0.8888888888888888,ok
2008-03-01,G025_R382_C1133,103.375,-5.625,0.10582969752940645,36,36,1.0,ok
2008-03-01,G025_R382_C1134,103.625,-5.625,0.09856090894238434,36,36,1.0,ok
2008-03-01,G025_R382_C1135,103.875,-5.625,0.12982795394203156,36,36,1.0,ok
2008-03-01,G025_R382_C1136,104.125,-5.625,0.35068076776173573,36,36,1.0,ok
2008-03-01,G025_R382_C1138,104.625,-5.625,0.5871742760390084,25,36,0.6944444444444444,ok
2008-03-01,G025_R382_C1141,105.375,-5.625,,0,36,0.0,ok
2008-03-01,G025_R382_C1143,105.875,-5.625,0.611288100315314,14,36,0.3888888888888889,ok
2008-03-01,G025_R382_C1144,106.125,-5.625,0.7508580968280391,36,36,1.0,ok
2008-03-01,G025_R382_C1145,106.375,-5.625,0.6110692324048275,34,36,0.9444444444444444,ok
2008-03-01,G025_R382_C1146,106.625,-5.625,0.6208731270990608,34,36,0.9444444444444444,ok
2008-03-01,G025_R382_C1147,106.875,-5.625,0.3947258645925292,34,36,0.9444444444444444,ok
2008-03-01,G025_R383_C1132,103.125,-5.875,0.10189035564222157,36,36,1.0,ok
2008-03-01,G025_R383_C1133,103.375,-5.875,0.10076945426360502,36,36,1.0,ok
2008-03-01,G025_R383_C1134,103.625,-5.875,0.09549160260487866,36,36,1.0,ok
2008-03-01,G025_R383_C1135,103.875,-5.875,0.11113320001476645,36,36,1.0,ok
2008-03-01,G025_R383_C1136,104.125,-5.875,0.1503922022874933,36,36,1.0,ok
2008-03-01,G025_R383_C1137,104.375,-5.875,0.23237467970052048,33,36,0.9166666666666666,ok
2008-03-01,G025_R383_C1139,104.875,-5.875,0.2549505112608667,26,36,0.7222222222222222,ok
2008-03-01,G025_R383_C1140,105.125,-5.875,0.19404179689374987,9,36,0.25,ok
2008-03-01,G025_R383_C1141,105.375,-5.875,0.43430258333683014,9,36,0.25,ok
2008-03-01,G025_R383_C1142,105.625,-5.875,0.8230966687202453,10,36,0.2777777777777778,ok
2008-03-01,G025_R383_C1143,105.875,-5.875,0.6614736318588257,2,36,0.05555555555555555,ok
2008-03-01,G025_R383_C1144,106.125,-5.875,0.6731692671775817,10,36,0.2777777777777778,ok
2008-03-01,G025_R383_C1145,106.375,-5.875,0.6165478258434529,29,36,0.8055555555555556,ok
2008-03-01,G025_R383_C1146,106.625,-5.875,0.585769423136813,31,36,0.8611111111111112,ok
2008-03-01,G025_R383_C1147,106.875,-5.875,0.6944711797240601,33,36,0.9166666666666666,ok
2008-03-01,G025_R384_C1132,103.125,-6.125,0.11078145722240759,36,36,1.0,ok
2008-03-01,G025_R384_C1133,103.375,-6.125,0.10492381341337156,36,36,1.0,ok
2008-03-01,G025_R384_C1134,103.625,-6.125,0.11598101730483744,36,36,1.0,ok
2008-03-01,G025_R384_C1135,103.875,-6.125,0.09792081599365109,36,36,1.0,ok
2008-03-01,G025_R384_C1136,104.125,-6.125,0.12068685119984351,36,36,1.0,ok
2008-03-01,G025_R384_C1137,104.375,-6.125,0.1459307659444968,36,36,1.0,ok
2008-03-01,G025_R384_C1138,104.625,-6.125,0.25523262432936594,36,36,1.0,ok
2008-03-01,G025_R384_C1139,104.875,-6.125,0.16552380300268663,36,36,1.0,ok
2008-03-01,G025_R384_C1140,105.125,-6.125,0.2094931142670758,36,36,1.0,ok
2008-03-01,G025_R384_C1141,105.375,-6.125,0.4542615785673719,36,36,1.0,ok
2008-03-01,G025_R384_C1142,105.625,-6.125,0.8635196975114642,30,36,0.8333333333333334,ok
2008-03-01,G025_R385_C1132,103.125,-6.375,0.11061155987845261,36,36,1.0,ok
2008-03-01,G025_R385_C1133,103.375,-6.375,0.12344589903690104,36,36,1.0,ok
2008-03-01,G025_R385_C1134,103.625,-6.375,0.119175610256129,36,36,1.0,ok
2008-03-01,G025_R385_C1135,103.875,-6.375,0.09824124938454473,36,36,1.0,ok
2008-03-01,G025_R385_C1136,104.125,-6.375,0.08482972134236562,36,36,1.0,ok
2008-03-01,G025_R385_C1137,104.375,-6.375,0.07871388887256482,36,36,1.0,ok
2008-03-01,G025_R385_C1138,104.625,-6.375,0.14133921084605194,36,36,1.0,ok
2008-03-01,G025_R385_C1139,104.875,-6.375,0.20027055998718524,35,36,0.9722222222222222,ok
2008-03-01,G025_R385_C1140,105.125,-6.375,0.3487534839701714,33,36,0.9166666666666666,ok
2008-03-01,G025_R385_C1141,105.375,-6.375,0.498157101712212,24,36,0.6666666666666666,ok
2008-03-01,G025_R385_C1142,105.625,-6.375,1.1721912452877907,34,36,0.9444444444444444,ok
2008-03-01,G025_R386_C1132,103.125,-6.625,0.11212310001924108,36,36,1.0,ok
2008-03-01,G025_R386_C1133,103.375,-6.625,0.11310875301896246,36,36,1.0,ok
2008-03-01,G025_R386_C1134,103.625,-6.625,0.12138134998164136,36,36,1.0,ok
2008-03-01,G025_R386_C1135,103.875,-6.625,0.10871372126408115,36,36,1.0,ok
2008-03-01,G025_R386_C1136,104.125,-6.625,0.08383202293040756,36,36,1.0,ok
2008-03-01,G025_R386_C1137,104.375,-6.625,0.09522537976275382,36,36,1.0,ok
2008-03-01,G025_R386_C1138,104.625,-6.625,0.10950148578813522,36,36,1.0,ok
2008-03-01,G025_R386_C1139,104.875,-6.625,0.317432492664611,36,36,1.0,ok
2008-03-01,G025_R386_C1141,105.375,-6.625,0.5111606741496172,27,36,0.75,ok
2008-03-01,G025_R387_C1132,103.125,-6.875,0.13142978934948743,36,36,1.0,ok
2008-03-01,G025_R387_C1133,103.375,-6.875,0.1107011004286044,36,36,1.0,ok
2008-03-01,G025_R387_C1134,103.625,-6.875,0.11630802348234716,36,36,1.0,ok
2008-03-01,G025_R387_C1135,103.875,-6.875,0.09512473838592014,36,36,1.0,ok
2008-03-01,G025_R387_C1136,104.125,-6.875,0.08354370430499733,36,36,1.0,ok
2008-03-01,G025_R387_C1137,104.375,-6.875,0.09114915593706001,34,36,0.9444444444444444,ok
2008-03-01,G025_R387_C1138,104.625,-6.875,0.10564122906637502,36,36,1.0,ok
2008-03-01,G025_R387_C1139,104.875,-6.875,0.24128138158537066,36,36,1.0,ok
2008-03-01,G025_R387_C1140,105.125,-6.875,0.32657525888472183,36,36,1.0,ok
2008-03-01,G025_R387_C1141,105.375,-6.875,0.7083835931812624,28,36,0.7777777777777778,ok
2008-03-01,G025_R387_C1142,105.625,-6.875,0.6573931179584617,26,36,0.7222222222222222,ok
2008-03-01,G025_R387_C1143,105.875,-6.875,0.5665625304997136,14,36,0.3888888888888889,ok
2008-03-01,G025_R388_C1132,103.125,-7.125,0.12253107821812989,36,36,1.0,ok
2008-03-01,G025_R388_C1133,103.375,-7.125,0.09689131391077559,36,36,1.0,ok
2008-03-01,G025_R388_C1134,103.625,-7.125,0.10604918706158226,36,36,1.0,ok
2008-03-01,G025_R388_C1135,103.875,-7.125,0.08380573911978532,36,36,1.0,ok
2008-03-01,G025_R388_C1136,104.125,-7.125,0.07941657607183958,36,36,1.0,ok
2008-03-01,G025_R388_C1137,104.375,-7.125,0.08204662575980692,28,36,0.7777777777777778,ok
2008-03-01,G025_R388_C1138,104.625,-7.125,0.08673025829308373,22,36,0.6111111111111112,ok
2008-03-01,G025_R388_C1139,104.875,-7.125,0.210866587322076,35,36,0.9722222222222222,ok
2008-03-01,G025_R388_C1140,105.125,-7.125,0.26282403329908177,36,36,1.0,ok
2008-03-01,G025_R388_C1141,105.375,-7.125,0.24637378720785721,36,36,1.0,ok
2008-03-01,G025_R388_C1142,105.625,-7.125,0.21325708236612456,36,36,1.0,ok
2008-03-01,G025_R388_C1143,105.875,-7.125,0.16450981425447195,36,36,1.0,ok
2008-03-01,G025_R388_C1144,106.125,-7.125,0.2922289340138289,36,36,1.0,ok
2008-03-01,G025_R388_C1145,106.375,-7.125,0.7771889967642093,11,36,0.3055555555555556,ok
2008-03-01,G025_R389_C1132,103.125,-7.375,0.09958342907352374,36,36,1.0,ok
2008-03-01,G025_R389_C1133,103.375,-7.375,0.09493388019856867,36,36,1.0,ok
2008-03-01,G025_R389_C1134,103.625,-7.375,0.08565216848279193,36,36,1.0,ok
2008-03-01,G025_R389_C1135,103.875,-7.375,0.08307847098885081,36,36,1.0,ok
2008-03-01,G025_R389_C1136,104.125,-7.375,0.08235223424739901,32,36,0.8888888888888888,ok
2008-03-01,G025_R389_C1137,104.375,-7.375,0.0696486109159289,33,36,0.9166666666666666,ok
2008-03-01,G025_R389_C1138,104.625,-7.375,0.0680641248393594,22,36,0.6111111111111112,ok
2008-03-01,G025_R389_C1139,104.875,-7.375,0.15738710982893558,32,36,0.8888888888888888,ok
2008-03-01,G025_R389_C1140,105.125,-7.375,0.19597841640074062,36,36,1.0,ok
2008-03-01,G025_R389_C1141,105.375,-7.375,0.194127084611298,36,36,1.0,ok
2008-03-01,G025_R389_C1142,105.625,-7.375,0.16438944737454558,36,36,1.0,ok
2008-03-01,G025_R389_C1143,105.875,-7.375,0.1636394691549089,36,36,1.0,ok
2008-03-01,G025_R389_C1144,106.125,-7.375,0.18105378854297785,36,36,1.0,ok
2008-03-01,G025_R389_C1145,106.375,-7.375,0.8750342300576595,22,36,0.6111111111111112,ok
2008-03-01,G025_R390_C1132,103.125,-7.625,0.057770118475764264,30,36,0.8333333333333334,ok
2008-03-01,G025_R390_C1133,103.375,-7.625,0.06878558225577927,29,36,0.8055555555555556,ok
2008-03-01,G025_R390_C1134,103.625,-7.625,0.08196245687039858,36,36,1.0,ok
2008-03-01,G025_R390_C1135,103.875,-7.625,0.07659852801233935,36,36,1.0,ok
2008-03-01,G025_R390_C1136,104.125,-7.625,0.06692304967694361,32,36,0.8888888888888888,ok
2008-03-01,G025_R390_C1137,104.375,-7.625,0.07121332558340811,29,36,0.8055555555555556,ok
2008-03-01,G025_R390_C1138,104.625,-7.625,0.10509901715676472,36,36,1.0,ok
2008-03-01,G025_R390_C1139,104.875,-7.625,0.1292208760192421,29,36,0.8055555555555556,ok
2008-03-01,G025_R390_C1140,105.125,-7.625,0.15938377783701035,36,36,1.0,ok
2008-03-01,G025_R390_C1141,105.375,-7.625,0.16958214199566457,35,36,0.9722222222222222,ok
2008-03-01,G025_R390_C1142,105.625,-7.625,0.14318830131637827,36,36,1.0,ok
2008-03-01,G025_R390_C1143,105.875,-7.625,0.1314527491266502,36,36,1.0,ok
2008-03-01,G025_R390_C1144,106.125,-7.625,0.17296319659237908,36,36,1.0,ok
